TysonZip,Address1,Address2,Availability,Price,Beds,Baths,Sqft,City,State,Zip
49684,"118 W Gillis St Unit 1, Traverse City, MI 49684","Traverse City, MI 49684",Pending,410000.0,2.0,2.0,904.0,Traverse City,MI,49684
49684,"12848 12868 S West Bay Shr Unit 25, Traverse City, MI 49684","Traverse City, MI 49684",Contingent,1100000.0,3.0,2.0,1567.0,Traverse City,MI,49684
49684,"128 W Gillis St Unit 11, Traverse City, MI 49684","Traverse City, MI 49684",Pending,410000.0,2.0,2.0,904.0,Traverse City,MI,49684
49684,"128 W Gillis St Unit 10, Traverse City, MI 49684","Traverse City, MI 49684",Pending,410000.0,2.0,2.0,904.0,Traverse City,MI,49684
49684,"330 E State St Unit 310, Traverse City, MI 49684","Traverse City, MI 49684",Pending,581298.0,2.0,2.5,1545.0,Traverse City,MI,49684
49684,"118 W Gillis St Unit 4, Traverse City, MI 49684","Traverse City, MI 49684",Pending,410000.0,2.0,2.0,904.0,Traverse City,MI,49684
49684,"12848 12868 S West Bay Shr Unit 24, Traverse City, MI 49684","Traverse City, MI 49684",Contingent,1100000.0,3.0,2.0,1567.0,Traverse City,MI,49684
49684,"116 W Gillis St Unit L, Traverse City, MI 49684","Traverse City, MI 49684",Pending,410000.0,2.0,2.0,904.0,Traverse City,MI,49684
49684,"330 E State St Unit 306, Traverse City, MI 49684","Traverse City, MI 49684",Pending,442400.0,1.0,1.5,1085.0,Traverse City,MI,49684
49684,"714 Randolph St Unit 308, Traverse City, MI 49684","Traverse City, MI 49684",Pending,569000.0,2.0,2.0,1105.0,Traverse City,MI,49684
49684,"124 W Gillis St Unit 6, Traverse City, MI 49684","Traverse City, MI 49684",Pending,549500.0,2.0,2.0,928.0,Traverse City,MI,49684
49684,"714 Randolph St Unit 203, Traverse City, MI 49684","Traverse City, MI 49684",Pending,584000.0,2.0,2.0,1095.0,Traverse City,MI,49684
49684,"714 Randolph St Unit 205, Traverse City, MI 49684","Traverse City, MI 49684",Pending,584000.0,2.0,2.0,923.0,Traverse City,MI,49684
49684,"714 Randolph St Unit 206, Traverse City, MI 49684","Traverse City, MI 49684",Pending,579000.0,2.0,2.0,923.0,Traverse City,MI,49684
49684,"330 E State St Unit 207, Traverse City, MI 49684","Traverse City, MI 49684",Pending,379589.0,1.0,1.5,1085.0,Traverse City,MI,49684
49684,"714 Randolph St Unit 412, Traverse City, MI 49684","Traverse City, MI 49684",Pending,579000.0,2.0,2.0,1105.0,Traverse City,MI,49684
49684,"714 Randolph St Unit 413, Traverse City, MI 49684","Traverse City, MI 49684",Pending,579000.0,2.0,2.0,923.0,Traverse City,MI,49684
49684,"124 W Gillis St Unit 5, Traverse City, MI 49684","Traverse City, MI 49684",Pending,410000.0,2.0,2.0,928.0,Traverse City,MI,49684
64020,"6143 Runge Rd, Concordia, MO 64020","Concordia, MO 64020",Pending,120000.0,3.0,2.0,1512.0,Concordia,MO,64020
64020,"201 S West St, Concordia, MO 64020","Concordia, MO 64020",Contingent,179000.0,3.0,2.5,1433.0,Concordia,MO,64020
64020,"405 S Sunset Hills Dr, Concordia, MO 64020","Concordia, MO 64020",For Sale,97500.0,3.0,2.0,1808.0,Concordia,MO,64020
64020,"901 S Gordon St, Concordia, MO 64020","Concordia, MO 64020",For Sale,150000.0,3.0,2.0,2378.0,Concordia,MO,64020
64020,"1203 S Main St, Concordia, MO 64020","Concordia, MO 64020",Contingent,175000.0,3.0,2.5,1701.0,Concordia,MO,64020
64020,"5375 Bonn Rd, Concordia, MO 64020","Concordia, MO 64020",For Sale,699000.0,4.0,2.5,3630.0,Concordia,MO,64020
64020,"502 Redbud Rd, Concordia, MO 64020","Concordia, MO 64020",For Sale,335000.0,,,2080.0,Concordia,MO,64020
64020,"1004 S Bismark St, Concordia, MO 64020","Concordia, MO 64020",Pending,139900.0,3.0,1.0,1260.0,Concordia,MO,64020
47112,"522 Farquar Ave, Corydon, IN 47112","Corydon, IN 47112",For Sale,275000.0,3.0,2.0,2413.0,Corydon,IN,47112
47112,"207 N Maple St, Corydon, IN 47112","Corydon, IN 47112",For Sale,205000.0,3.0,1.0,1666.0,Corydon,IN,47112
47112,"Carl St Lot 16, Corydon, IN 47112","Corydon, IN 47112",For Sale,265000.0,3.0,2.0,1285.0,Corydon,IN,47112
47112,"809 E Walnut St, Corydon, IN 47112","Corydon, IN 47112",For Sale,88500.0,2.0,1.0,1044.0,Corydon,IN,47112
47112,"3411 Highway 135 NW, Corydon, IN 47112","Corydon, IN 47112",For Sale,249900.0,3.0,2.0,2556.0,Corydon,IN,47112
47112,"614 N Capitol Ave, Corydon, IN 47112","Corydon, IN 47112",For Sale,395900.0,3.0,2.5,2860.0,Corydon,IN,47112
47112,"2444 NE Hidden Valley Rd, Corydon, IN 47112","Corydon, IN 47112",For Sale,775000.0,3.0,3.0,4942.0,Corydon,IN,47112
47112,"757 Sharron Dr SE, Corydon, IN 47112","Corydon, IN 47112",For Sale,349000.0,4.0,3.0,2652.0,Corydon,IN,47112
47112,"900 Highland Ave, Corydon, IN 47112","Corydon, IN 47112",For Sale,135000.0,2.0,1.0,850.0,Corydon,IN,47112
47112,"36 W Loweth Ave, Corydon, IN 47112","Corydon, IN 47112",For Sale,240000.0,3.0,2.0,1255.0,Corydon,IN,47112
47112,"710 Country Club Estates Dr SE, Corydon, IN 47112","Corydon, IN 47112",For Sale,499900.0,4.0,3.0,3246.0,Corydon,IN,47112
47112,"1720 Walnut Valley Rd NW, Corydon, IN 47112","Corydon, IN 47112",For Sale,675000.0,3.0,2.5,1796.0,Corydon,IN,47112
47112,"307 E Walnut St, Corydon, IN 47112","Corydon, IN 47112",For Sale,269000.0,3.0,2.5,1924.0,Corydon,IN,47112
47112,"5398 Raccoon Creek Rd NE, Corydon, IN 47112","Corydon, IN 47112",For Sale,99900.0,2.0,1.0,792.0,Corydon,IN,47112
47112,"1575 Rainbolt Ct NW, Corydon, IN 47112","Corydon, IN 47112",For Sale,447900.0,4.0,3.0,2323.0,Corydon,IN,47112
47112,"1465 Poplar Trace Way NW, Corydon, IN 47112","Corydon, IN 47112",For Sale,279900.0,3.0,2.0,1374.0,Corydon,IN,47112
47112,"335 Summit St, Corydon, IN 47112","Corydon, IN 47112",For Sale,224900.0,2.0,1.0,936.0,Corydon,IN,47112
47112,"601 E Chestnut St, Corydon, IN 47112","Corydon, IN 47112",For Sale,309000.0,5.0,5.0,3768.0,Corydon,IN,47112
47112,"1487 Poplar Trace Way NW, Corydon, IN 47112","Corydon, IN 47112",For Sale,345000.0,4.0,3.0,2744.0,Corydon,IN,47112
47112,"41 Old Capital Rdg NE, Corydon, IN 47112","Corydon, IN 47112",For Sale,394900.0,2.0,2.5,1641.0,Corydon,IN,47112
47112,"1460 Poplar Trace Way NW, Corydon, IN 47112","Corydon, IN 47112",For Sale,359900.0,3.0,2.0,1374.0,Corydon,IN,47112
47112,"1182 Poplar Trace Way NW, Corydon, IN 47112","Corydon, IN 47112",For Sale,391900.0,4.0,3.0,2132.0,Corydon,IN,47112
47112,"1468 Poplar Trace Way NW, Corydon, IN 47112","Corydon, IN 47112",For Sale,386900.0,4.0,3.0,2375.0,Corydon,IN,47112
47112,"1398 Poplar Trace Way NW, Corydon, IN 47112","Corydon, IN 47112",For Sale,294900.0,3.0,2.0,1315.0,Corydon,IN,47112
47112,"111 Old Capital Rdg NE, Corydon, IN 47112","Corydon, IN 47112",For Sale,389900.0,3.0,2.0,1485.0,Corydon,IN,47112
47112,"1194 Poplar Trace Way NW, Corydon, IN 47112","Corydon, IN 47112",For Sale,393900.0,4.0,3.0,2343.0,Corydon,IN,47112
47112,"1284 Poplar Trace Way NW, Corydon, IN 47112","Corydon, IN 47112",For Sale,358900.0,3.0,2.0,1484.0,Corydon,IN,47112
47112,"1214 Poplar Trace Way NW, Corydon, IN 47112","Corydon, IN 47112",For Sale,393900.0,4.0,3.0,2343.0,Corydon,IN,47112
47112,"1388 Poplar Trace Way NW, Corydon, IN 47112","Corydon, IN 47112",For Sale,294900.0,3.0,2.0,1315.0,Corydon,IN,47112
51501,"3529 9th Ave, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,90000.0,2.0,1.0,720.0,Council Bluffs,IA,51501
51501,"819 3rd Ave, Council Bluffs, IA 51501","Council Bluffs, IA 51501",For Sale,298000.0,5.0,3.0,2445.0,Council Bluffs,IA,51501
51501,"825 N 31st St, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,210000.0,3.0,2.0,1900.0,Council Bluffs,IA,51501
51501,"4618 N Shore Dr, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Contingent,699000.0,4.0,4.0,4008.0,Council Bluffs,IA,51501
51501,"1702 4th Ave, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,89900.0,2.0,1.0,896.0,Council Bluffs,IA,51501
51501,"2730 4th Ave, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Contingent,139500.0,3.0,1.0,1161.0,Council Bluffs,IA,51501
51501,"3105 Avenue G, Council Bluffs, IA 51501","Council Bluffs, IA 51501",For Sale,135000.0,2.0,2.0,1032.0,Council Bluffs,IA,51501
51501,"4006 Twin City Dr, Council Bluffs, IA 51501","Council Bluffs, IA 51501",For Sale,195000.0,3.0,1.0,925.0,Council Bluffs,IA,51501
51501,"212 Kestrel Ct, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Contingent,275000.0,3.0,2.0,1474.0,Council Bluffs,IA,51501
51501,"1604 15th Ave, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,173000.0,2.0,2.0,1339.0,Council Bluffs,IA,51501
51501,"3301 Middle Ferry Rd, Council Bluffs, IA 51501","Council Bluffs, IA 51501",For Sale,374900.0,3.0,2.0,1419.0,Council Bluffs,IA,51501
51501,"20 E Navajo St, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,195000.0,3.0,2.0,1212.0,Council Bluffs,IA,51501
51501,"1414 N 17th St, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Contingent,190000.0,3.0,1.5,1044.0,Council Bluffs,IA,51501
51501,"3316 Avenue I, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Contingent,130000.0,2.0,1.0,678.0,Council Bluffs,IA,51501
51501,"2622 7th Ave, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,67500.0,3.0,1.0,864.0,Council Bluffs,IA,51501
51501,"3437 7th Ave, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,90000.0,3.0,1.0,1296.0,Council Bluffs,IA,51501
51501,"4608 Navajo St, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Contingent,125000.0,2.0,1.0,832.0,Council Bluffs,IA,51501
51501,"4624 Navajo St Apt 4, Council Bluffs, IA 51501","Council Bluffs, IA 51501",For Sale,429000.0,3.0,2.0,1968.0,Council Bluffs,IA,51501
51501,"2400 5th Ave, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Contingent,209000.0,4.0,3.0,2066.0,Council Bluffs,IA,51501
51501,"1733 Avenue D, Council Bluffs, IA 51501","Council Bluffs, IA 51501",For Sale,195000.0,2.0,1.0,1452.0,Council Bluffs,IA,51501
51501,"1819 6th Ave, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Contingent,95500.0,2.0,1.0,700.0,Council Bluffs,IA,51501
51501,"4624 Navajo St Apt 9, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,439900.0,3.0,3.0,1968.0,Council Bluffs,IA,51501
51501,"2389 Avenue M Way, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,245000.0,3.0,1.5,1237.0,Council Bluffs,IA,51501
51501,"1511 S 10th St, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,235000.0,3.0,2.0,1681.0,Council Bluffs,IA,51501
51501,"3111 Gold Rush Rd, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Contingent,385000.0,4.0,3.0,2261.0,Council Bluffs,IA,51501
51501,"809 S 8th St, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Contingent,164444.0,3.0,1.0,1548.0,Council Bluffs,IA,51501
51501,"530 Benson St, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,80100.0,2.0,1.0,1020.0,Council Bluffs,IA,51501
51501,"3618 Avenue A, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,165000.0,3.0,1.0,1198.0,Council Bluffs,IA,51501
51501,"2748 Avenue A, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Contingent,140000.0,2.0,1.0,820.0,Council Bluffs,IA,51501
51501,"3209 8th Ave, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Contingent,120000.0,2.0,1.0,725.0,Council Bluffs,IA,51501
51501,"3401 Avenue B, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,150000.0,3.0,1.0,1264.0,Council Bluffs,IA,51501
51501,"19 N 36th St, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Contingent,99000.0,1.0,1.5,624.0,Council Bluffs,IA,51501
51501,"94 Huron Cir, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,159000.0,2.0,1.0,920.0,Council Bluffs,IA,51501
51501,"522 S 24th St, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Contingent,165000.0,3.0,1.0,1224.0,Council Bluffs,IA,51501
51501,"3315 Avenue I, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Contingent,205000.0,3.0,1.0,1366.0,Council Bluffs,IA,51501
51501,"750 N 26th St, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,280000.0,5.0,4.0,2860.0,Council Bluffs,IA,51501
51501,"330 S 10th St, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,149900.0,3.0,1.5,1466.0,Council Bluffs,IA,51501
51501,"2430 Avenue C, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,185000.0,3.0,2.0,1584.0,Council Bluffs,IA,51501
51501,"3428 Avenue C, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,210000.0,3.0,3.0,2340.0,Council Bluffs,IA,51501
51501,"3406 9th Ave, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,139900.0,2.0,1.0,720.0,Council Bluffs,IA,51501
51501,"626 6th Ave, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,150000.0,4.0,2.0,1770.0,Council Bluffs,IA,51501
51501,"2013 2nd Ave, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,85000.0,2.0,2.0,924.0,Council Bluffs,IA,51501
51501,"816 S 4th St, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,189500.0,4.0,2.0,2369.0,Council Bluffs,IA,51501
51501,"4512 Apache St, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,160000.0,1.0,1.0,660.0,Council Bluffs,IA,51501
51501,"2216 S 13th St, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,155000.0,3.0,1.0,704.0,Council Bluffs,IA,51501
51501,"1806 S 11th St, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,99900.0,2.0,1.0,780.0,Council Bluffs,IA,51501
51501,"3330 Avenue D Ave, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,155000.0,2.0,1.0,886.0,Council Bluffs,IA,51501
51501,"2738 6th Ave, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,137500.0,2.0,1.0,822.0,Council Bluffs,IA,51501
51501,"503 N 38th St, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,195000.0,3.0,2.0,1599.0,Council Bluffs,IA,51501
51501,"2605 Avenue D, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,169000.0,2.0,1.0,843.0,Council Bluffs,IA,51501
51501,"3435 10th Ave, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,140000.0,2.0,2.0,768.0,Council Bluffs,IA,51501
51501,"1418 3rd Ave, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,140000.0,3.0,1.0,1228.0,Council Bluffs,IA,51501
51501,"2103 S 13th St, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,234000.0,3.0,2.5,1500.0,Council Bluffs,IA,51501
51501,"3515 7th Ave, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,189000.0,2.0,1.0,1400.0,Council Bluffs,IA,51501
51501,"2524 Avenue C, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,137000.0,3.0,1.0,1006.0,Council Bluffs,IA,51501
51501,"2101 S 13th St, Council Bluffs, IA 51501","Council Bluffs, IA 51501",Pending,234000.0,3.0,2.5,1500.0,Council Bluffs,IA,51501
30040,"4420 Seth Cir, Cumming, GA 30040","Cumming, GA 30040",For Sale,499000.0,5.0,3.0,3458.0,Cumming,GA,30040
30040,"5105 Arcanum Pl, Cumming, GA 30040","Cumming, GA 30040",For Sale,675000.0,4.0,4.0,4318.0,Cumming,GA,30040
30040,"1985 Emerald Dr, Cumming, GA 30040","Cumming, GA 30040",For Sale,420000.0,4.0,3.0,2096.0,Cumming,GA,30040
30040,"5230 Harris Springs Dr, Cumming, GA 30040","Cumming, GA 30040",For Sale,1199900.0,6.0,6.5,6309.0,Cumming,GA,30040
30040,"5420 Memphis St, Cumming, GA 30040","Cumming, GA 30040",For Sale,195500.0,2.0,1.0,672.0,Cumming,GA,30040
30040,"2820 Carriage Mound Ct, Cumming, GA 30040","Cumming, GA 30040",For Sale,939000.0,5.0,4.0,3598.0,Cumming,GA,30040
30040,"4860 Belcrest Way, Cumming, GA 30040","Cumming, GA 30040",For Sale,515000.0,4.0,2.5,2899.0,Cumming,GA,30040
30040,"5335 Monterey Pine Ct, Cumming, GA 30040","Cumming, GA 30040",For Sale,735000.0,5.0,4.0,3492.0,Cumming,GA,30040
30040,"4030 Candler Walk, Cumming, GA 30040","Cumming, GA 30040",For Sale,975000.0,4.0,4.5,3483.0,Cumming,GA,30040
30040,"6935 Oak Brook Way, Cumming, GA 30040","Cumming, GA 30040",For Sale,975000.0,4.0,3.5,4171.0,Cumming,GA,30040
30040,"3830 Cabalzar Ln, Cumming, GA 30040","Cumming, GA 30040",For Sale,700000.0,4.0,3.5,3813.0,Cumming,GA,30040
30040,"6111 Odell St, Cumming, GA 30040","Cumming, GA 30040",For Sale,1500000.0,5.0,4.5,4900.0,Cumming,GA,30040
30040,"7310 Samples Field Rd, Cumming, GA 30040","Cumming, GA 30040",For Sale,925000.0,5.0,4.5,3350.0,Cumming,GA,30040
30040,"6720 Bentley Ridge Dr, Cumming, GA 30040","Cumming, GA 30040",For Sale,650000.0,4.0,3.5,3135.0,Cumming,GA,30040
30040,"5230 Whitebark Pine Way, Cumming, GA 30040","Cumming, GA 30040",For Sale,740000.0,5.0,4.0,3905.0,Cumming,GA,30040
30040,"5440 Brunswick Dr, Cumming, GA 30040","Cumming, GA 30040",For Sale,764900.0,5.0,4.5,5133.0,Cumming,GA,30040
30040,"5315 Tallantworth Trl, Cumming, GA 30040","Cumming, GA 30040",For Sale,425000.0,3.0,2.0,1794.0,Cumming,GA,30040
30040,"6450 Dexters Dr, Cumming, GA 30040","Cumming, GA 30040",For Sale,525000.0,4.0,2.0,2342.0,Cumming,GA,30040
30040,"6390 Ivey Meadow Ln, Cumming, GA 30040","Cumming, GA 30040",For Sale,495000.0,3.0,2.0,1638.0,Cumming,GA,30040
30040,"765 Sienna Dr, Cumming, GA 30040","Cumming, GA 30040",For Sale,560000.0,5.0,3.0,2816.0,Cumming,GA,30040
30040,"4460 Wellington Pl, Cumming, GA 30040","Cumming, GA 30040",For Sale,465000.0,4.0,3.0,2568.0,Cumming,GA,30040
30040,"2415 Gateview Ct, Cumming, GA 30040","Cumming, GA 30040",For Sale,340000.0,2.0,2.0,1369.0,Cumming,GA,30040
30040,"7070 Shady Oak Ln, Cumming, GA 30040","Cumming, GA 30040",For Sale,485000.0,5.0,3.5,2862.0,Cumming,GA,30040
30040,"4440 Cottongrass Ter, Cumming, GA 30040","Cumming, GA 30040",For Sale,575000.0,4.0,3.5,4228.0,Cumming,GA,30040
30040,"1384 Kelly Mill Trce, Cumming, GA 30040","Cumming, GA 30040",For Sale,525000.0,5.0,3.0,2712.0,Cumming,GA,30040
30040,"1935 Cactus Ln, Cumming, GA 30040","Cumming, GA 30040",For Sale,312000.0,4.0,2.0,1614.0,Cumming,GA,30040
30040,"3930 Almandine Way, Cumming, GA 30040","Cumming, GA 30040",For Sale,635000.0,4.0,2.5,2328.0,Cumming,GA,30040
30040,"1714 Feast Ct, Cumming, GA 30040","Cumming, GA 30040",For Sale,345000.0,3.0,3.0,1955.0,Cumming,GA,30040
30040,"3049 Kentmere Dr, Cumming, GA 30040","Cumming, GA 30040",For Sale,385000.0,3.0,2.5,1830.0,Cumming,GA,30040
30040,"1620 Elderberry Ct, Cumming, GA 30040","Cumming, GA 30040",Pending,489900.0,4.0,3.5,2796.0,Cumming,GA,30040
30040,"2870 Merrilaw Ln, Cumming, GA 30040","Cumming, GA 30040",For Sale,525000.0,4.0,2.5,2099.0,Cumming,GA,30040
30040,"4750 Amble Trce, Cumming, GA 30040","Cumming, GA 30040",For Sale,635000.0,3.0,2.5,2549.0,Cumming,GA,30040
30040,"5125 Hyde Way, Cumming, GA 30040","Cumming, GA 30040",Pending,450000.0,3.0,2.5,2228.0,Cumming,GA,30040
30040,"4915 Heirloom Overlook, Cumming, GA 30040","Cumming, GA 30040",For Sale,680233.0,4.0,3.5,3613.0,Cumming,GA,30040
30040,"1750 Rolling View Dr, Cumming, GA 30040","Cumming, GA 30040",For Sale,450000.0,3.0,2.0,1822.0,Cumming,GA,30040
30040,"4930 Heirloom Overlook, Cumming, GA 30040","Cumming, GA 30040",For Sale,660290.0,3.0,2.5,2953.0,Cumming,GA,30040
30040,"4870 Stallions Gait Rd, Cumming, GA 30040","Cumming, GA 30040",For Sale,1397795.0,5.0,5.0,3866.0,Cumming,GA,30040
30040,"5155 Rembrant Dr, Cumming, GA 30040","Cumming, GA 30040",Contingent,455000.0,2.0,2.0,2177.0,Cumming,GA,30040
30040,"7635 Wild Violet Dr, Cumming, GA 30040","Cumming, GA 30040",For Sale,1376061.0,5.0,5.5,4400.0,Cumming,GA,30040
30040,"4445 Agard St, Cumming, GA 30040","Cumming, GA 30040",For Sale,695000.0,5.0,4.0,3332.0,Cumming,GA,30040
30040,"6685 Yellow Birch St, Cumming, GA 30040","Cumming, GA 30040",Contingent,875000.0,7.0,5.0,5729.0,Cumming,GA,30040
30040,"6115 Bentley Commons Dr, Cumming, GA 30040","Cumming, GA 30040",For Sale,750000.0,5.0,4.0,3060.0,Cumming,GA,30040
30040,"1220 Walden Xing, Cumming, GA 30040","Cumming, GA 30040",For Sale,611270.0,4.0,3.5,2633.0,Cumming,GA,30040
30040,"280 Lummus Rd, Cumming, GA 30040","Cumming, GA 30040",For Sale,550000.0,3.0,2.0,1890.0,Cumming,GA,30040
30040,"116 Lakeview Cir, Cumming, GA 30040","Cumming, GA 30040",For Sale,1100000.0,6.0,6.0,5949.0,Cumming,GA,30040
30040,"6121 Odell St, Cumming, GA 30040","Cumming, GA 30040",For Sale,1200000.0,3.0,2.5,3032.0,Cumming,GA,30040
30040,"1165 Greenwood Acres Dr, Cumming, GA 30040","Cumming, GA 30040",Pending,600000.0,5.0,4.0,3530.0,Cumming,GA,30040
30040,"2105 W Buckeye St, Cumming, GA 30040","Cumming, GA 30040",For Sale,365000.0,2.0,2.5,3342.0,Cumming,GA,30040
30040,"6095 Lake Oak Lndg, Cumming, GA 30040","Cumming, GA 30040",For Sale,749000.0,5.0,4.0,4221.0,Cumming,GA,30040
30040,"1525 Parkside Village Dr, Cumming, GA 30040","Cumming, GA 30040",For Sale,499900.0,4.0,2.5,3304.0,Cumming,GA,30040
30040,"4710 Trefoil Path, Cumming, GA 30040","Cumming, GA 30040",Pending,483325.0,5.0,3.0,2511.0,Cumming,GA,30040
30040,"5245 Sherwood Way, Cumming, GA 30040","Cumming, GA 30040",Contingent,350000.0,3.0,2.5,1659.0,Cumming,GA,30040
30040,"1920 Overlook Springs Ln, Cumming, GA 30040","Cumming, GA 30040",Pending,625000.0,5.0,4.5,3442.0,Cumming,GA,30040
30040,"113 Sawnee Dr, Cumming, GA 30040","Cumming, GA 30040",For Sale,375000.0,3.0,2.0,1727.0,Cumming,GA,30040
30040,"4695 Trefoil Path, Cumming, GA 30040","Cumming, GA 30040",Pending,515325.0,5.0,3.0,2511.0,Cumming,GA,30040
30040,"6215 Highwoods Dr, Cumming, GA 30040","Cumming, GA 30040",Pending,500000.0,4.0,2.5,2194.0,Cumming,GA,30040
30040,"4440 Atwood Dr, Cumming, GA 30040","Cumming, GA 30040",For Sale,829900.0,4.0,3.5,3609.0,Cumming,GA,30040
30040,"4130 Bottlebrush Lndg, Cumming, GA 30040","Cumming, GA 30040",Pending,989000.0,4.0,3.5,3576.0,Cumming,GA,30040
30040,"4140 Sierra Knolls Ct, Cumming, GA 30040","Cumming, GA 30040",For Sale,799990.0,5.0,4.0,4000.0,Cumming,GA,30040
30040,"3934 Cutler Donahoe Way, Cumming, GA 30040","Cumming, GA 30040",For Sale,400000.0,3.0,2.5,1694.0,Cumming,GA,30040
30040,"3265 Ridgefair Dr, Cumming, GA 30040","Cumming, GA 30040",Pending,435000.0,3.0,2.5,1806.0,Cumming,GA,30040
30040,"5005 Moss Creek Dr, Cumming, GA 30040","Cumming, GA 30040",Contingent,687000.0,4.0,3.5,3184.0,Cumming,GA,30040
30040,"4140 Wildberry Ln, Cumming, GA 30040","Cumming, GA 30040",Contingent,995000.0,5.0,4.0,4215.0,Cumming,GA,30040
30040,"3525 Elder Field Ln, Cumming, GA 30040","Cumming, GA 30040",Pending,500000.0,4.0,2.5,1995.0,Cumming,GA,30040
30040,"6610 Lancaster Cir, Cumming, GA 30040","Cumming, GA 30040",For Sale,749000.0,5.0,3.0,2875.0,Cumming,GA,30040
30040,"1418 Cornucopia Dr, Cumming, GA 30040","Cumming, GA 30040",For Sale,328000.0,2.0,2.5,1152.0,Cumming,GA,30040
30040,"3770 Ridgefair Dr, Cumming, GA 30040","Cumming, GA 30040",For Sale,435000.0,3.0,2.5,1876.0,Cumming,GA,30040
30040,"5825 Rolling Oaks Cir, Cumming, GA 30040","Cumming, GA 30040",Pending,320000.0,4.0,2.0,1674.0,Cumming,GA,30040
30040,"5220 Harris Springs Dr, Cumming, GA 30040","Cumming, GA 30040",For Sale,1700000.0,6.0,4.5,6373.0,Cumming,GA,30040
30040,"3520 Knobcone Dr, Cumming, GA 30040","Cumming, GA 30040",For Sale,790000.0,4.0,4.5,3168.0,Cumming,GA,30040
30040,"587 Sawnee Corners Dr, Cumming, GA 30040","Cumming, GA 30040",Pending,355000.0,2.0,2.0,1458.0,Cumming,GA,30040
30040,"5960 Savannah Dr, Cumming, GA 30040","Cumming, GA 30040",Contingent,380000.0,3.0,2.0,1503.0,Cumming,GA,30040
30040,"4415 Tovero Pass, Cumming, GA 30040","Cumming, GA 30040",For Sale,799000.0,5.0,4.0,4650.0,Cumming,GA,30040
30040,"3706 Verde Glen Ln, Cumming, GA 30040","Cumming, GA 30040",Pending,365000.0,3.0,2.5,1740.0,Cumming,GA,30040
30040,"3985 Carissa Trce, Cumming, GA 30040","Cumming, GA 30040",For Sale,1199995.0,7.0,6.5,9477.0,Cumming,GA,30040
30040,"7020 Tybridge St, Cumming, GA 30040","Cumming, GA 30040",For Sale,784000.0,4.0,3.0,4206.0,Cumming,GA,30040
30040,"4170 Sierra Knolls Ct, Cumming, GA 30040","Cumming, GA 30040",For Sale,749000.0,5.0,4.0,3546.0,Cumming,GA,30040
