"location_name","location_type","location_fips_code","population","state","county","metro","2017_01","2017_02","2017_03","2017_04","2017_05","2017_06","2017_07","2017_08","2017_09","2017_10","2017_11","2017_12","2018_01","2018_02","2018_03","2018_04","2018_05","2018_06","2018_07","2018_08","2018_09","2018_10","2018_11","2018_12","2019_01","2019_02","2019_03","2019_04","2019_05","2019_06","2019_07","2019_08","2019_09","2019_10","2019_11","2019_12","2020_01","2020_02","2020_03","2020_04","2020_05","2020_06","2020_07","2020_08","2020_09","2020_10","2020_11","2020_12","2021_01","2021_02","2021_03","2021_04","2021_05","2021_06","2021_07","2021_08","2021_09","2021_10","2021_11","2021_12","2022_01","2022_02","2022_03","2022_04","2022_05","2022_06","2022_07","2022_08","2022_09","2022_10","2022_11","2022_12","2023_01","2023_02","2023_03","2023_04"
"Phoenix-Mesa-Chandler, AZ Metro Area","Metro",38060,4860338,,,"Phoenix-Mesa-Chandler, AZ Metro Area",0.0584151816915173,0.0583317254449831,0.0587715783360413,0.0591047302470935,0.0590404552131484,0.0590821545832599,0.0579050811746125,0.0576333175996843,0.0577819708799931,0.0566983740683439,0.0560347373383382,0.0544010499113954,0.0529213039358771,0.052629844620562,0.0528016147952672,0.0534936618024584,0.0539202606464244,0.0542148963895973,0.053778339583307,0.0520501284196855,0.0507770597048065,0.0494978182086229,0.0490959156782621,0.0495405001017113,0.0499454209761555,0.0507902231313093,0.0514960486365449,0.0522421410526032,0.0527513771356565,0.0526465281585443,0.0523087007552105,0.0518018934723429,0.0512870864877577,0.0511119004466889,0.0510863947665424,0.051519374679635,0.0521377891585624,0.0530115661943444,0.0546416963594292,0.057077606711342,0.0590592802196573,0.0594198737198493,0.0584437592992538,0.0560597054506992,0.0537704191311757,0.0531190602419136,0.0533234014613467,0.0533691200973764,0.0525125573305815,0.0507766771353633,0.0479990745597243,0.0439642415167374,0.0401163712831636,0.0361778432248786,0.0330977786389523,0.0320890097324108,0.033089801439382,0.0354783809230866,0.0382559404405981,0.0411536711207703,0.0439349629639181,0.046737293056047,0.0497898971588606,0.0521272701097016,0.0540469040008166,0.0552165083572022,0.0561304615516509,0.0576791389986298,0.0597759707832413,0.0621761511493044,0.0640292981933953,0.066004756614704,0.0673100815386408,0.0695577934470419,0.0721092545650457,0.0743206274533471
"Boston-Cambridge-Newton, MA-NH Metro Area","Metro",14460,4854808,,,"Boston-Cambridge-Newton, MA-NH Metro Area",0.0539881294421445,0.0619674493821696,0.0646463386038329,0.0655888634114287,0.0693000556981157,0.0701053820219294,0.0691666055880821,0.067394255279027,0.0661174995398114,0.064010486018373,0.0632548209218452,0.0648205745760702,0.0654757372116052,0.0655033141614641,0.0660026183810095,0.0651197189873983,0.0636774191073109,0.0628342519282223,0.0612521653127638,0.0591677606150258,0.0576204326494939,0.055780028078456,0.0547752885680408,0.055557640819277,0.0570073660591227,0.0595359753459238,0.0617065417588119,0.0627230870700287,0.0628059858405397,0.0616132854158728,0.0601263935241748,0.0577629785512211,0.0561060990481923,0.0548805216980907,0.054538590117848,0.0557342509809339,0.0572624592456833,0.0589578426909685,0.0622546169348078,0.0688223794503062,0.0785537694160029,0.0878960360944341,0.0947290324936557,0.097699423123293,0.0971481871079875,0.0959153340573114,0.0939238660457412,0.0909537708485566,0.0877583406300843,0.084309030776299,0.0813170300661448,0.0776772402202136,0.0728628736201354,0.0669216391397373,0.0601468444142455,0.0541105291616812,0.0491393271610708,0.046825292901233,0.0465388221762643,0.0468211666106155,0.047551572639371,0.04819576454837,0.0486128041235305,0.0496659550694282,0.0509295214762058,0.0519620230792311,0.0529418411862057,0.0530552000987162,0.0525493763708196,0.0518967451823944,0.0514432008558454,0.0519426920597047,0.0529655616218166,0.0542060840088423,0.0558612715645093,0.0572466820484464
"San Francisco-Oakland-Berkeley, CA Metro Area","Metro",41860,4709220,,,"San Francisco-Oakland-Berkeley, CA Metro Area",0.0386355579451337,0.0416197605738074,0.0416124297066233,0.04174358040974,0.043350081065069,0.0452368337883432,0.0476111962360111,0.0502594076465797,0.0526137540510555,0.0523283627144062,0.052343103650641,0.0523546241291796,0.0516362791571002,0.0509382297718374,0.0501881767591004,0.0486892956842952,0.047594847278436,0.0468977472774844,0.046377555891098,0.045761093766567,0.0447253752764292,0.0441119851936415,0.0434413920680932,0.0432228464534306,0.0429637517893538,0.0424862267485972,0.0425469320341841,0.0427528765421431,0.0435694468693944,0.0452621028424547,0.0463990006307517,0.0482613753776488,0.0504811577320498,0.0520997639949818,0.0538500420814557,0.0549838701480415,0.0547881395322003,0.0538877336688664,0.0533863598260636,0.0549257335198792,0.0585822256888349,0.0650992856848611,0.0727842120505779,0.0800495778976917,0.0865221978444723,0.0897076346334159,0.0899596494525779,0.0873613607241588,0.082536472108863,0.0774984767685186,0.0736766974564991,0.0701480995736224,0.0672867359560332,0.064608476747089,0.0608970878030434,0.0572244022449905,0.0545588932651475,0.0531997326245887,0.0529722481643875,0.0532361104268995,0.052731452423658,0.0521876187330239,0.0513678343523242,0.0507581008942304,0.0506641957364243,0.0502066600347642,0.0498495543970765,0.049881375537144,0.0506914521406831,0.0519086359907995,0.0533772060869788,0.0554214915352689,0.0566193879011892,0.0578438088059488,0.0590248254010515,0.0592224208030337
"Harris County, TX","County",48201,4680609,"Texas","Harris County","Houston-The Woodlands-Sugar Land, TX",0.0955076558107218,0.097444534055581,0.0994108582042233,0.10019065211871,0.101669236612405,0.1024894180654,0.102390275833781,0.103308650631101,0.0991265171999828,0.0930499296379015,0.0874012654079682,0.0814393812821479,0.0817867317752095,0.083871621740651,0.0855605052186298,0.0869310179207629,0.0876546439104006,0.0886923202766762,0.0898368466836699,0.0904093056749009,0.0911218649715813,0.0915130962527853,0.0915820819043211,0.0921807109802787,0.0929957277783927,0.0935552413098066,0.0933377167954353,0.092647808618159,0.0906661338768874,0.0881658021080528,0.0863107831570313,0.0844052895609873,0.0832923442514541,0.0829646418245752,0.083188466856278,0.0836786851905048,0.0842780400707599,0.0849118183393516,0.0850954957825903,0.0862479425041339,0.087646276818,0.0889963532565409,0.0903089200367357,0.0911988216921128,0.091459723530352,0.0915849437346254,0.0921209336421871,0.0925809940272627,0.0916996719114108,0.0896547108410262,0.0864265144437421,0.0809893669066103,0.0759207735386521,0.0706814688315311,0.0656354080121105,0.0617136809532607,0.0586719185919933,0.0567843310580659,0.0556710790016485,0.0555094050977264,0.0558469218992943,0.0570350544105208,0.058417866320624,0.0602152485422617,0.0615419342294033,0.0629113856805584,0.0641567245215291,0.0653067322385803,0.0673071995383422,0.0693021385916659,0.0713748090384416,0.0737936721677388,0.0760778396657004,0.0784546205637503,0.0807939542269457,0.0820995625697739
"Louisiana","State",22,4664616,"Louisiana",,,0.0794380681016813,0.0816510402685611,0.0799092690548206,0.0789294412353697,0.0795149175523147,0.078758266521694,0.0795802105254002,0.0801147289644083,0.0803045393028237,0.0791330918591966,0.0780671720602798,0.0781622636586742,0.0784691183776472,0.078673339993922,0.0790608348517931,0.0778821034814257,0.0748966820059098,0.0742097533255375,0.0745893919367227,0.0767096392896326,0.0794779662744104,0.080584580938901,0.0812891412704172,0.0808609758105233,0.0800428051251056,0.0822148540621964,0.0848543157887895,0.0886674106786882,0.0932721035409878,0.0966482875594177,0.0981944465786123,0.0978822194821361,0.0962467687165312,0.094009618730605,0.0929969429538781,0.0930878453519925,0.0942065552805451,0.0940753195580408,0.0922282376701333,0.0909793130095009,0.0898820822776449,0.0874497454767162,0.0827526278389806,0.0765700329277109,0.0691254424332752,0.0666914292743455,0.0668749189356263,0.0682130657616483,0.0691686367640073,0.0675171115270817,0.06568753783799,0.0615585044881356,0.056978211579355,0.051338301708184,0.0461700689981508,0.042364369553614,0.0403743759516293,0.0410601954047701,0.0412388752363647,0.0428693974229023,0.0449439236245809,0.046376031374318,0.0483777007311921,0.0499853364294063,0.0504665801985034,0.0512439498825628,0.0527146020002063,0.054731291753463,0.0582984504768598,0.0641775241191433,0.0709232548079818,0.077399633287817,0.0833976794711937,0.0857189675837653,0.0867918182220943,0.0873235992651034
"Riverside-San Bernardino-Ontario, CA Metro Area","Metro",40140,4600396,,,"Riverside-San Bernardino-Ontario, CA Metro Area",0.0474019603077382,0.0506804395203098,0.0496427842383003,0.0468219167849348,0.04500453182163,0.0416837559763398,0.0392030723245741,0.0402319798656132,0.0400872068559042,0.0390730156848358,0.039508924905561,0.0395959715556444,0.0406684317266206,0.042896833549906,0.0441083714145543,0.0454309077089422,0.0466393605178536,0.0480964206299246,0.0500207689702731,0.0496245090604257,0.0484662135847133,0.0470189685256824,0.0480597391118845,0.0514954417779589,0.0560240214858381,0.0598063904210185,0.0615050407056028,0.0618302836155952,0.061528399315905,0.0615082674495108,0.0606939143725551,0.0591671770232735,0.0577569675741119,0.0562480654967622,0.0549706101669487,0.0550133266690874,0.0551821201960045,0.0561138203754697,0.056822234711169,0.0569099300627168,0.0551461406522564,0.0505632733623458,0.0445183759003372,0.0376604733108417,0.0316649210262742,0.0268275470281111,0.0236331356437313,0.0218569278777337,0.0205765188038278,0.0204475621932716,0.0201308401008185,0.019232093129002,0.0183591201477729,0.0172430198114241,0.0165650790837573,0.0164321749980151,0.0169555502338277,0.0184657034965664,0.0201368986812137,0.0224136798862098,0.0248482421037217,0.0270205576518253,0.0287157671465178,0.0293445768445896,0.029837168977356,0.0303757011013224,0.0326024016053514,0.0355398570898057,0.0387543009330073,0.0414021408710468,0.0423656305408267,0.042896828050307,0.0430459760800712,0.0434378851823443,0.0441227147250623,0.0449677487945815
"Kentucky","State",21,4461952,"Kentucky",,,0.0659425821083245,0.0698718820411297,0.071059474511164,0.0716854657358774,0.0718239255751076,0.0690897468975877,0.0670700164747123,0.0693425092275283,0.0737996741941924,0.0730393682487543,0.0716366505592724,0.0668045518886668,0.0628985004438382,0.0657382608122121,0.0698228371185107,0.0732107562677356,0.0731448203240798,0.0721354653601651,0.0690431317149135,0.068653550821648,0.0699128501769051,0.0713255284665837,0.0736507169309418,0.0732662829716013,0.0726445243760909,0.0723046725806763,0.0723007640329054,0.071258133977955,0.0702493015128833,0.0695017759328224,0.0686508794068731,0.0688874775553148,0.0718189643562201,0.0754952723187686,0.0783399561414088,0.0814574239629053,0.0834419731462504,0.0856941423530877,0.0868465469421617,0.0877008972980871,0.0874241274114965,0.0842096474171751,0.0813602417159456,0.0785005818064675,0.0762278819976092,0.0757602775810325,0.0766876761617782,0.0771222562728396,0.0760598045931463,0.0733617042233553,0.0695576322901352,0.0647249485908515,0.0600431145837468,0.0552700492057317,0.0506863872133352,0.0476625046085225,0.0477130773644276,0.0483037827864991,0.050570918917521,0.0526425483379962,0.0522902723536737,0.053384886845715,0.0533989439080033,0.0531805635372395,0.052794423917744,0.0522820435229193,0.052358401938688,0.0534567332387344,0.0564475740112314,0.0586436432906342,0.0603178305917581,0.0627398526201502,0.0634708419997436,0.064674586824729,0.0665015772757761,0.0664535216903136
"Maricopa County, AZ","County",4013,4412779,"Arizona","Maricopa County","Phoenix-Mesa-Chandler, AZ",0.0584679345668501,0.0583581018826495,0.0587891626278188,0.0591179184659267,0.0590659152454895,0.0591298371063848,0.0579743351729745,0.0577300039213436,0.0578531971693113,0.0567819854185477,0.0561404054585279,0.054510084941051,0.0530657682805605,0.0527649216986297,0.0529145307453795,0.0536111766513607,0.0540432036513756,0.0543601379041479,0.053949574156111,0.0522390603037566,0.0509550720001456,0.049659022905296,0.0492384469481444,0.0496700516827848,0.0500862826011007,0.0509390260961959,0.0516517280936648,0.0524087350549266,0.0529367998915021,0.0528521078447663,0.052533471274687,0.0520387525918444,0.0515101294494711,0.0513114335529346,0.0512569227033332,0.0516823570149181,0.052311139378825,0.0532073361640053,0.0548699049122655,0.0573044301953859,0.0593035159610108,0.0596692990672885,0.0586921312981554,0.0563145897506871,0.0540085426759972,0.0533510043857806,0.0535637674371469,0.053607536883782,0.0527405517206583,0.0509859691757635,0.0481871347391267,0.044134466119755,0.0402775614679882,0.0363408065783541,0.0332552034184203,0.0322431556377608,0.0332512271718522,0.0356456925738929,0.038435707750781,0.0413523405036797,0.0441363273824034,0.0469544716134925,0.0500267297441684,0.0523769041768062,0.0543224388947063,0.0554997184015633,0.056407860298957,0.0579491101562428,0.0600443369253355,0.0624308193625843,0.0642597200143642,0.0662170903510646,0.0674972661549255,0.069719167601848,0.0722595131373316,0.074440053193213
"Detroit-Warren-Dearborn, MI Metro Area","Metro",19820,4317384,,,"Detroit-Warren-Dearborn, MI Metro Area",0.0468471217312302,0.0473056281248472,0.0484144606295149,0.0479398949359507,0.04695227735285,0.0447861019569098,0.0416755726709842,0.0433930399318996,0.0456468494798103,0.0461781500214994,0.0500056400160839,0.0506005458221234,0.0522244616484319,0.0561046641961973,0.0566173738056155,0.055232293971556,0.051716135494074,0.0469203300434326,0.0418334907287204,0.0375406470435663,0.0338778910538281,0.0325955323158652,0.031367848984689,0.0305029949181995,0.0307229697022298,0.0298968124296345,0.0291659431642487,0.0285926733350571,0.0281564727738021,0.0295910544176959,0.032008117997298,0.0348280383638452,0.0377044024835015,0.039276814469567,0.0407938926462455,0.0418299524568264,0.042158366468894,0.0420920479378426,0.0411820779817844,0.0411277423219155,0.0409902981106302,0.039748141429295,0.038553123330414,0.0364370915250332,0.033830204631405,0.0319163347911535,0.0311598565018827,0.0315969868795022,0.034080555453818,0.0379744736079966,0.0424329521843455,0.0442148354997888,0.0448310980758001,0.0432414329854244,0.0395856202646115,0.0374164646459015,0.0348954916975418,0.0338160740612148,0.0333061156336899,0.0340777215553799,0.0354840555330509,0.0368781206221805,0.0389196701026192,0.0397860522613585,0.0398716749162945,0.0403201500045301,0.0405999481234561,0.041981982885879,0.0437475328267596,0.0463457652091741,0.0503777810588227,0.05340886941784,0.0572345230253932,0.0600598080103432,0.0619709395707766,0.0634976828575065
"Oregon","State",41,4176346,"Oregon",,,0.0724284486960414,0.0753779128740542,0.0747072981300841,0.0747037367931421,0.0739030696136384,0.0707902318904303,0.0682285151855401,0.0660768507125925,0.0655070527739912,0.0665454689295262,0.0686012609279828,0.0702115701853156,0.071530171720443,0.0718956193064319,0.0719807441271593,0.0701346864952997,0.0686229802737042,0.0671868368521377,0.0652535736602124,0.0642560742250472,0.062622701350729,0.061613570619105,0.0615004765404902,0.0617436042142598,0.062637338316197,0.0625741053889567,0.0615473225542011,0.0599851697802283,0.0576220879084432,0.0553709620331179,0.0542592951471145,0.0550255643380532,0.0564623136346295,0.0592977180082144,0.0614231067989727,0.0624057229295067,0.0627509228937777,0.0622085018260793,0.0617093655294142,0.0623057243217707,0.0634417502982343,0.0643130782499229,0.0643296287069025,0.0626735375181171,0.0617826815137238,0.0608684278553876,0.061727896932005,0.0637964252715955,0.0638013180558637,0.0630699945169774,0.0610285796263083,0.0569094298170116,0.0524339749043957,0.0477902486049118,0.043473374274897,0.0401603413263118,0.039227757464844,0.0401121091941386,0.0421404137050258,0.0446964293291987,0.0468149344342026,0.0478819937217513,0.0479378752336775,0.0475516122422741,0.0464070030966474,0.04514602029341,0.0442898065088095,0.0444060915930466,0.0457747000559827,0.0486202064775238,0.0522262140930293,0.0564371159688371,0.0606778728925797,0.0652686339315001,0.0701413875829384,0.0742611609146972
"Los Angeles, CA","City",644000,3973278,"California","Los Angeles County","Los Angeles-Long Beach-Anaheim, CA",0.0526174233812517,0.056607719220087,0.0570140470399247,0.0580330493395127,0.059845259751108,0.059694951814235,0.0591040455010353,0.0574249864758958,0.0563726873608571,0.0551867838144724,0.0552740150027149,0.0557984599749607,0.055731497664691,0.055013931735993,0.0543873887411093,0.0536810684081314,0.0545586433045021,0.0563712421975458,0.058165714169606,0.058921503912566,0.0585900682504175,0.0586713242737627,0.0582208404925121,0.0593817906794874,0.0602057060279104,0.0608844201293717,0.0639683800859637,0.0659006765454671,0.0682242878514989,0.0699231221958738,0.0688957491673554,0.0671589546341169,0.0678063002298196,0.0685363957959157,0.0695572059800808,0.0717631729123144,0.0725735174043353,0.0741423821044174,0.0768918025151751,0.0826240121560647,0.0877325399415168,0.0939260428471891,0.099548025943948,0.101623494639141,0.101531990069304,0.099623332530138,0.0965056630385354,0.093609986282485,0.0912763341240553,0.087938469734972,0.0847675923304512,0.080046958709041,0.0746186517988877,0.0681363946929258,0.0603387538531152,0.0528883085550472,0.0473413626560567,0.044787799821773,0.0439826083185904,0.0448173562989204,0.0451386456032215,0.0444709624852734,0.0444238062461505,0.0442684844247986,0.0444996344029532,0.0449196065298949,0.0448891734715105,0.0450416523039704,0.0458477215414879,0.0471352803569718,0.0492735440518344,0.0517810458454546,0.053684026604946,0.0553900849231851,0.0567209084623974,0.0584702508547866
"Oklahoma","State",40,3949342,"Oklahoma",,,0.0798116211458838,0.0784454517407325,0.0781500928359414,0.0769375334536647,0.0760475459356797,0.0760011240337818,0.0751083554312582,0.0777761336065229,0.0800161888420871,0.0797296043863477,0.0806908176044507,0.0810691767639092,0.0806824029611932,0.0827361407582283,0.0849552587493293,0.0856833880236225,0.0882553418592581,0.0900499332545713,0.0885569490440376,0.0869575424567527,0.0827526608022799,0.0798264340751479,0.0795696769407214,0.0821264314996981,0.0884960612227113,0.0933376327901976,0.0974125765303924,0.0965263326374497,0.0916915483148249,0.087728728178211,0.083083330434786,0.0793766316300492,0.0783214005098857,0.077581545195819,0.0779124776868306,0.0789085274800641,0.0790272843166395,0.0785684924496383,0.0774682824997859,0.077167182247319,0.0765413394429309,0.0746743722296439,0.0725196746632895,0.0688239050006609,0.0651979167842153,0.0635075442452441,0.0634178084342322,0.0646315639447844,0.0641260498534101,0.0620225444502808,0.0584157666115068,0.052584751431624,0.0475470086104698,0.0432122579049872,0.0395126124004993,0.0373095846495704,0.0364765280793053,0.0364132173369498,0.0370970750869017,0.0384192989276086,0.0397989611135162,0.0410948320343975,0.0418117072260971,0.0418887784161325,0.0411415708221523,0.0418923039787399,0.0435843144513283,0.0474113171895731,0.0526189159664432,0.0559480586712128,0.0583969869435488,0.0599144140066673,0.061147956579218,0.0625658892695675,0.0640628707855417,0.0650781374829716
"Seattle-Tacoma-Bellevue, WA Metro Area","Metro",42660,3928498,,,"Seattle-Tacoma-Bellevue, WA Metro Area",0.0459583341489766,0.0486135021225431,0.0497393481621925,0.0500792538151083,0.0504592117990645,0.0495975785216369,0.0494318946490199,0.0510707000777166,0.054493445237293,0.0580527253174598,0.0611154743433938,0.062623024857873,0.0628892301977086,0.0620969875692498,0.0608482835752899,0.0591087417638586,0.0573149389423829,0.056457495331882,0.0558938920005328,0.0559777087503518,0.0568755120133165,0.0580676481530903,0.0587384204838724,0.059201991363885,0.0601431400318942,0.0601053515761058,0.059801584879922,0.0583024432200485,0.0553969646364746,0.0528891287064152,0.0514997787517046,0.0517299313878024,0.052954154344144,0.0551385621920472,0.0563110006312577,0.0564899161007146,0.0556394756989821,0.0528054022143226,0.0501697725635305,0.0500826973810542,0.0516731579975089,0.0548841129501699,0.0587845582333304,0.0616856953749352,0.0643873562591638,0.067280709641844,0.069638365909405,0.0704458805427072,0.069404681610423,0.0666627099676482,0.0628256521005131,0.0583414643261154,0.0527751392381092,0.0471362775261611,0.0416990324988548,0.0373858529510275,0.0362207229013771,0.037513681072293,0.0406804583299507,0.0443493124937116,0.0468353510731052,0.0481740400764786,0.0488754099694624,0.0489746713106364,0.0480943238373442,0.0472547976227235,0.0472068648338016,0.0484608378347668,0.0514101303381207,0.054988914357994,0.057847456383031,0.059625115570157,0.0608512576351924,0.0616970503681298,0.0624415251984633,0.0633170026169376
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","Metro",33460,3605450,,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0.0567494314601278,0.0554060231795295,0.0544043031397081,0.0536247569374229,0.0520086494973456,0.0521677545833694,0.0533344323598198,0.054970015790102,0.0567278044422907,0.0579068189781094,0.0585639998619921,0.059265944759579,0.0607471300478922,0.0618502949869543,0.062382897256528,0.0626313319980829,0.0623903947918911,0.0616247721052448,0.0611272008257739,0.0596508732498322,0.057658776783818,0.055584731093247,0.0542150270864955,0.0541482231483071,0.0548728480901925,0.0568407405196188,0.0583630295679739,0.0594776687499085,0.059952384452245,0.0596855982955157,0.0595477829713942,0.0597610634508965,0.0599931126996346,0.0599862195414692,0.059918535466375,0.059688921163072,0.05956473793862,0.0600136863659998,0.0610813964228188,0.064230843041658,0.0680742580101377,0.0719580618226834,0.0751364507833776,0.0762300517388392,0.0771827536525363,0.0771731781013407,0.07812828647676,0.0807021770393459,0.0822366820059331,0.0840567843971296,0.0847211186002897,0.0821479589706012,0.0784628510779002,0.0752483832599573,0.0717929366867068,0.0686007207116512,0.0665909449698835,0.0642260500984729,0.0622773667260407,0.0613564349842712,0.0610960755626484,0.0612058874364243,0.0615880190441498,0.0622037471364877,0.0622420462953607,0.0630554594377975,0.0639146966728595,0.0651578678696206,0.0671965069913034,0.0684963860857744,0.0693012165856353,0.0707312892107408,0.0730152241502338,0.0765454854469073,0.0818420727119452,0.0865776187920556
"Connecticut","State",9,3570549,"Connecticut",,,0.0858612230412056,0.0903677902755999,0.0905290023275967,0.0867428558935202,0.0838652640041461,0.0805852824394164,0.0741609682435944,0.0712712719474547,0.0686875754908779,0.0642047892655423,0.0631944504095673,0.063660804368254,0.0643945203268046,0.0658662738760581,0.0683808267310125,0.0692970499452457,0.0689512522063094,0.0678529909481068,0.0685609163459826,0.0677146845572616,0.0670600289993787,0.0662923911006568,0.0632967012680671,0.0632422955979748,0.0639684326994062,0.0645492003570535,0.0637704045886131,0.0618118418446613,0.059345908524925,0.0566841583942791,0.0548448650904904,0.0544377108014658,0.054732238752462,0.0558922166574051,0.0580725527091308,0.0598954160482871,0.0618457411731067,0.0633958963997212,0.0641850744828495,0.0655609338080022,0.0675748745284973,0.0682551311357364,0.0679995115580859,0.0640189743545387,0.0578384129535224,0.0519372197960298,0.0473325702402543,0.0458697979041895,0.0458304966534598,0.0462178515326656,0.046117670741322,0.0433118062912761,0.0394715912377644,0.0361083670188262,0.0329744474906847,0.0316554250210262,0.0321176280644567,0.0329213898149085,0.0340979126192951,0.0356438195571182,0.0360918222347066,0.0360814006913658,0.0358527078193991,0.0350025650967419,0.0340154884642229,0.0338073587034667,0.0347060142926175,0.0368127246905885,0.0399383153521111,0.0431745147889412,0.0454446749899297,0.0468476305352179,0.0477852023532296,0.0483447356233,0.0499217408496345,0.0514081205625613
"San Diego-Chula Vista-Carlsbad, CA Metro Area","Metro",41740,3323970,,,"San Diego-Chula Vista-Carlsbad, CA Metro Area",0.0482491505199322,0.0498592717178893,0.0513891289850591,0.0510720285975781,0.0512423292247323,0.0512291526444006,0.0502673936272344,0.0511616364421526,0.0517665332938553,0.0516970623339539,0.0520981524034156,0.0521107774777352,0.0527302417063475,0.0527002805823883,0.0527160246170026,0.0524708592350171,0.0514133116771964,0.0513588997801628,0.0509057512994089,0.0497899305676367,0.0500295427406144,0.0509740675861959,0.0519716991652723,0.0542868215827445,0.0560429836637618,0.0575298018778874,0.0594832116381033,0.0603984514188629,0.0606098193645496,0.0595790366669483,0.0581258637666587,0.0561901666947819,0.0544580917395474,0.0538989311353158,0.0540561610093422,0.0547304084591405,0.0559888323509638,0.0563129027881012,0.0555260187339214,0.0565572645697116,0.056974459485971,0.0579840934143643,0.057869189253301,0.054819288345274,0.0507450078534533,0.0458611653281715,0.0424037703008803,0.0399764432387111,0.0392383490832573,0.0397995318571841,0.0392654007471963,0.0374489661631218,0.034130865354412,0.0288139823020254,0.0241192834004861,0.0203166292882498,0.0179686135591098,0.0175951247920266,0.0183099743686379,0.0216622072754974,0.0251743107933605,0.0277050835369192,0.030149334200983,0.0306166904694512,0.0307891207241065,0.0310637780281106,0.0320165792800479,0.0336951725986162,0.036453641262851,0.0393623370871579,0.0412537555239191,0.0427568521775208,0.0432979801554904,0.0440074712647142,0.0441583494271603,0.0441875024528193
"San Diego County, CA","County",6073,3323970,"California","San Diego County","San Diego-Chula Vista-Carlsbad, CA",0.0482491505199322,0.0498592717178893,0.0513891289850591,0.0510720285975781,0.0512423292247323,0.0512291526444006,0.0502673936272344,0.0511616364421526,0.0517665332938553,0.0516970623339539,0.0520981524034156,0.0521107774777352,0.0527302417063475,0.0527002805823883,0.0527160246170026,0.0524708592350171,0.0514133116771964,0.0513588997801628,0.0509057512994089,0.0497899305676367,0.0500295427406144,0.0509740675861959,0.0519716991652723,0.0542868215827445,0.0560429836637618,0.0575298018778874,0.0594832116381032,0.0603984514188629,0.0606098193645496,0.0595790366669483,0.0581258637666587,0.0561901666947819,0.0544580917395474,0.0538989311353158,0.0540561610093423,0.0547304084591405,0.0559888323509638,0.0563129027881012,0.0555260187339214,0.0565572645697116,0.0569744594859709,0.0579840934143643,0.057869189253301,0.054819288345274,0.0507450078534533,0.0458611653281715,0.0424037703008803,0.0399764432387111,0.0392383490832573,0.0397995318571841,0.0392654007471963,0.0374489661631218,0.034130865354412,0.0288139823020254,0.0241192834004861,0.0203166292882498,0.0179686135591098,0.0175951247920266,0.0183099743686379,0.0216622072754975,0.0251743107933606,0.0277050835369192,0.030149334200983,0.0306166904694512,0.0307891207241065,0.0310637780281106,0.0320165792800479,0.0336951725986162,0.036453641262851,0.0393623370871579,0.0412537555239191,0.0427568521775208,0.0432979801554904,0.0440074712647142,0.0441583494271603,0.0441875024528193
"Orange County, CA","County",6059,3170345,"California","Orange County","Los Angeles-Long Beach-Anaheim, CA",0.0570621711009536,0.057331081167833,0.0574892469977706,0.0577343306351515,0.0583561323231103,0.0586646990838653,0.0611055496695525,0.0641572676333096,0.066162907153117,0.0682250827647975,0.067555702619262,0.065873907649456,0.0650510747701452,0.0642924234677191,0.0655684293209022,0.0683128425196595,0.0703518816918204,0.0732970076296271,0.0741006836980058,0.0721527930223638,0.0696012785637293,0.0662431320351019,0.0628910297160676,0.0609732931189492,0.0608264880252226,0.0608326571991004,0.0619813506065193,0.0627377323827031,0.0632170369533557,0.0633206439876904,0.062361971856347,0.0613539599462295,0.0600010353890644,0.0580148731324922,0.0561314568443927,0.0545075027270037,0.0530189357322724,0.05268932090663,0.0536170459496139,0.0568531823024156,0.0609427913594027,0.0642740216588134,0.0657962773489295,0.0650334737343334,0.0624491657310005,0.0593086410752615,0.056572770804584,0.0539094944511546,0.0519801311083335,0.0507541704325775,0.0499566968310725,0.0480556544600198,0.0446812097815842,0.0397732052189582,0.0338729031267739,0.0281269391918868,0.0242696223020821,0.0227922133780322,0.0235701051891556,0.025934571099461,0.0285913126645131,0.0311818796736053,0.0334814477003666,0.0355641985617951,0.0381411202828085,0.0407720793266622,0.042558252243193,0.044376072740597,0.0454011769027137,0.0457848876015035,0.0465326844239521,0.047604354185579,0.0487293208110641,0.0499609144324745,0.0512085392259099,0.0515520671323513
